idna_subject,checker_type,destination,tested_at
www.detectdinner.com,AVAILABILITY,domains.list,2026-09-14 11:16:11.096835+00:00
www.detectdiscovery.com,AVAILABILITY,domains.list,2026-09-14 11:16:11.512780+00:00
www.discreetfield.com,AVAILABILITY,domains.list,2026-09-14 11:16:12.238919+00:00
www.docj27ko03fnu.cloudfront.net,AVAILABILITY,domains.list,2026-09-14 11:16:12.805442+00:00
www.dolphindispute.com,AVAILABILITY,domains.list,2026-09-14 11:16:13.195514+00:00
www.dq95d35.com,AVAILABILITY,domains.list,2026-09-14 11:16:13.699903+00:00
www.elasticchange.com,AVAILABILITY,domains.list,2026-09-14 11:16:14.475057+00:00
www.eliminateeffect.com,AVAILABILITY,domains.list,2026-09-14 11:16:14.920604+00:00
www.elderlytown.com,AVAILABILITY,domains.list,2026-09-14 11:16:15.593369+00:00
www.errortablet.com,AVAILABILITY,domains.list,2026-09-14 11:16:15.886378+00:00
www.enviousthread.com,AVAILABILITY,domains.list,2026-09-14 11:16:16.244383+00:00
www.evanescentedge.com,AVAILABILITY,domains.list,2026-09-14 11:16:16.696139+00:00
www.familiarfloor.com,AVAILABILITY,domains.list,2026-09-14 11:16:17.029917+00:00
www.farethief.com,AVAILABILITY,domains.list,2026-09-14 11:16:17.529988+00:00
www.farmergoldfish.com,AVAILABILITY,domains.list,2026-09-14 11:16:17.984054+00:00
www.faultycanvas.com,AVAILABILITY,domains.list,2026-09-14 11:16:18.620832+00:00
www.finalizeforce.com,AVAILABILITY,domains.list,2026-09-14 11:16:19.086404+00:00
www.flavordecision.com,AVAILABILITY,domains.list,2026-09-14 11:16:19.468500+00:00
www.flakyfeast.com,AVAILABILITY,domains.list,2026-09-14 11:16:20.065471+00:00
www.flimsycircle.com,AVAILABILITY,domains.list,2026-09-14 11:16:20.324684+00:00
www.foamybox.com,AVAILABILITY,domains.list,2026-09-14 11:16:20.633832+00:00
www.floweryoperation.com,AVAILABILITY,domains.list,2026-09-14 11:16:21.065994+00:00
www.floodprincipal.com,AVAILABILITY,domains.list,2026-09-14 11:16:21.291952+00:00
ba1.groupgti.com,AVAILABILITY,domains.list,2026-09-14 11:16:21.675316+00:00
www.futuristicfifth.com,AVAILABILITY,domains.list,2026-09-14 11:16:22.100041+00:00
www.gammamaximum.com,AVAILABILITY,domains.list,2026-09-14 11:16:22.425256+00:00
www.giddycoat.com,AVAILABILITY,domains.list,2026-09-14 11:16:23.139992+00:00
www.functionalcrown.com,AVAILABILITY,domains.list,2026-09-14 11:16:23.727807+00:00
www.giraffepiano.com,AVAILABILITY,domains.list,2026-09-14 11:16:24.234434+00:00
www.gloriousbeef.com,AVAILABILITY,domains.list,2026-09-14 11:16:24.884076+00:00
www.gondolagnome.com,AVAILABILITY,domains.list,2026-09-14 11:16:25.407686+00:00
www.googlesyndication.com,AVAILABILITY,domains.list,2026-09-14 11:16:25.576101+00:00
www.greasysquare.com,AVAILABILITY,domains.list,2026-09-14 11:16:26.286062+00:00
www.guardedgovernor.com,AVAILABILITY,domains.list,2026-09-14 11:16:26.540502+00:00
www.guitarbelieve.com,AVAILABILITY,domains.list,2026-09-14 11:16:26.807415+00:00
www.guardedschool.com,AVAILABILITY,domains.list,2026-09-14 11:16:27.524954+00:00
www.handleteeth.com,AVAILABILITY,domains.list,2026-09-14 11:16:27.880145+00:00
www.heavyplayground.com,AVAILABILITY,domains.list,2026-09-14 11:16:28.174260+00:00
www.hfc195b.com,AVAILABILITY,domains.list,2026-09-14 11:16:28.873046+00:00
www.highfalutinbox.com,AVAILABILITY,domains.list,2026-09-14 11:16:29.330811+00:00
www.hilariouszinc.com,AVAILABILITY,domains.list,2026-09-14 11:16:29.930638+00:00
www.homelycrown.com,AVAILABILITY,domains.list,2026-09-14 11:16:30.415930+00:00
www.illustriousoatmeal.com,AVAILABILITY,domains.list,2026-09-14 11:16:30.958647+00:00
www.incrediblesugar.com,AVAILABILITY,domains.list,2026-09-14 11:16:31.152976+00:00
www.inquisitiveinvention.com,AVAILABILITY,domains.list,2026-09-14 11:16:31.787522+00:00
www.insnw.ne,AVAILABILITY,domains.list,2026-09-14 11:16:33.049398+00:00
